"","ref","article_id","study_id","participant_id","efN_id","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","humanN","humanMean","humanSD","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN.1","humanN.0","yi","vi","og_participant_id"
"113","laakasuo2023b_s4",12,20,28,30,"appropriate","continuous","appropriate","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,41,4.02439024390244,1.69540267898291,35,3.2,1.95237412036791,NA,NA,NA,NA,-0.448849181726868,0.0542871039734523,28
"114","laakasuo2023b_s4",12,20,29,30,"appropriate","continuous","appropriate","sidee","inaction",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,28,2.21428571428571,1.10074529825942,29,4.03448275862069,1.54648815571395,NA,NA,NA,NA,1.33352509100791,0.0857960721274987,29
"115","laakasuo2023b_s4",12,20,30,30,"appropriate","continuous","appropriate","NA","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,42,4.57142857142857,1.71283329877944,30,4.03333333333333,1.77109616034686,NA,NA,NA,NA,-0.306414570073922,0.0577948702592015,30
"116","laakasuo2023b_s4",12,20,28,30,"right","continuous","right","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,41,3.90243902439024,1.67040231753881,35,3.34285714285714,1.93941860819554,NA,NA,NA,NA,-0.307885445293498,0.0535853135753385,28
"117","laakasuo2023b_s4",12,20,29,30,"right","continuous","right","sidee","inaction",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,28,2.60714285714286,1.54774114292496,29,3.41379310344828,1.50041045287401,NA,NA,NA,NA,0.522100365769096,0.0725881740888019,29
"118","laakasuo2023b_s4",12,20,30,30,"right","continuous","right","NA","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,42,4.14285714285714,1.76097850531097,30,3.8,1.66919348685277,NA,NA,NA,NA,-0.196785125437655,0.0574117764872565,30
"119","laakasuo2023b_s5",12,21,31,32,"appropriate","continuous","appropriate",NA,"action",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,123,4.33333333333333,1.66775920474969,126,4.16666666666667,1.70997075998392,NA,NA,NA,NA,-0.098362992047172,0.0160860175068078,31
"120","laakasuo2023b_s5",12,21,31,32,"appropriate","continuous","appropriate",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,123,4.33333333333333,1.66775920474969,126,4.16666666666667,1.70997075998392,NA,NA,NA,NA,-0.098362992047172,0.0160860175068078,31
"121","laakasuo2023b_s5",12,21,32,32,"appropriate","continuous","appropriate",NA,"action",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,127,4.09448818897638,1.76578176789872,124,4.59677419354839,1.64252113789574,NA,NA,NA,NA,0.293534084513494,0.0161101698427434,32
"122","laakasuo2023b_s5",12,21,32,32,"appropriate","continuous","appropriate",NA,"inaction",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,127,4.09448818897638,1.76578176789872,124,4.59677419354839,1.64252113789574,NA,NA,NA,NA,0.293534084513494,0.0161101698427434,32
"123","laakasuo2023b_s5",12,21,31,33,"right","continuous","right",NA,"action",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,123,4.20325203252033,1.6091915778799,126,3.46825396825397,1.61832757097694,NA,NA,NA,NA,-0.454054950199949,0.0164805769839095,31
"124","laakasuo2023b_s5",12,21,31,33,"right","continuous","right",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,123,4.20325203252033,1.6091915778799,126,3.46825396825397,1.61832757097694,NA,NA,NA,NA,-0.454054950199949,0.0164805769839095,31
"125","laakasuo2023b_s5",12,21,32,33,"right","continuous","right",NA,"action",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,127,4.52755905511811,1.63215103785578,124,4.99193548387097,1.4055405333628,NA,NA,NA,NA,0.303704991651506,0.016122270367012,32
"126","laakasuo2023b_s5",12,21,32,33,"right","continuous","right",NA,"inaction",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,127,4.52755905511811,1.63215103785578,124,4.99193548387097,1.4055405333628,NA,NA,NA,NA,0.303704991651506,0.016122270367012,32
"127","malle2015_s1",13,22,33,34,"permissible","binary","permissible","sidee","action",46.5,"harm","implied","robot","mechanical",NA,"0.0250824745130834","-0.057005497413148","blame",40,NA,NA,39,NA,NA,28,11,26,14,0.173817476831963,0.0718914792027676,33
"128","malle2015_s1",13,22,34,34,"permissible","binary","permissible","sidee","inaction",46.5,"harm","implied","robot","mechanical",NA,"-0.107609529065334","0.164321920447796","blame",38,NA,NA,40,NA,NA,33,7,25,13,0.494360601666147,0.0881747347597535,34
"129","malle2015_s2",13,23,35,35,"wrong","binary","wrong","sidee","action",46.5,"harm","implied","robot","mechanical",NA,"0.0228266542615966","-0.275809940893266","blame",39,NA,NA,40,NA,NA,35,5,20,19,1.04455701773149,0.10067364224312,35
"130","malle2015_s2",13,23,36,35,"wrong","binary","wrong","sidee","inaction",46.5,"harm","implied","robot","mechanical",NA,"-0.0923671328270792","0.443990343123538","blame",40,NA,NA,41,NA,NA,28,13,34,6,-0.533325748012295,0.0938383489745051,36
"131","malle2019_s1",15,25,37,37,"wrong","binary","wrong","meane","action",52,"harm","implied","AI","AI",NA,NA,NA,NA,89,NA,NA,270,NA,NA,200,70,75,14,-0.346570117851911,0.0316266837512154,37
"132","malle2019_s1",15,25,38,37,"wrong","binary","wrong","sidee","inaction",52,"harm","implied","AI","AI",NA,NA,NA,NA,90,NA,NA,269,NA,NA,216,53,67,23,0.185129677125009,0.0248949759788098,38
"133","malle2024_s2.1",16,26,39,38,"wrong","binary","wrong",NA,"action",52,"harm","implied","robot","mechanical",NA,NA,"-0.0401936328052434","blame",49,NA,NA,51,NA,NA,34,17,30,19,0.130327963900259,0.0529505133090607,39
"134","malle2024_s2.1",16,26,40,38,"wrong","binary","wrong",NA,"inaction",52,"harm","implied","robot","mechanical",NA,NA,"-0.0816343270325069","blame",49,NA,NA,48,NA,NA,39,9,42,7,-0.179414772577131,0.0922282569052049,40
"135","malle2024_s2.2",16,27,41,39,"wrong","binary","wrong","meane","action",51,"harm","implied","robot","mechanical",NA,NA,"-0.023305914775594","blame",71,NA,NA,68,NA,NA,47,21,51,20,-0.0719308859383038,0.0421000115726106,41
"136","malle2024_s2.2",16,27,42,39,"wrong","binary","wrong","sidee","inaction",51,"harm","implied","robot","mechanical",NA,NA,"0.074612378851181","blame",139,NA,NA,140,NA,NA,101,39,110,29,-0.210401256401063,0.0240482840759763,42
"137","malle2024_s2.2",16,27,43,39,"wrong","binary","wrong","sidee","action",51,"harm","implied","robot","mechanical",NA,NA,"0.0104330913758656","blame",69,NA,NA,71,NA,NA,62,9,60,9,0.0180779767980757,0.077516152861853,43
"138","malle2024_s2.2",16,27,44,39,"wrong","binary","wrong",NA,"action",51,"harm","implied","robot","mechanical",NA,NA,"-0.0344050705361652","blame",68,NA,NA,69,NA,NA,68,1,64,4,0.797728244627109,0.389173921361516,44
"139","malle2024_s2.3",16,28,45,40,"wrong","binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,"7.07762175406019e-05","blame",77,NA,NA,80,NA,NA,63,17,57,20,0.144780284541354,0.0432358985690055,45
"140","malle2024_s2.3",16,28,46,40,"wrong","binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,"0.0978655742170304","blame",239,NA,NA,239,NA,NA,179,60,192,47,-0.173286270188857,0.0148146326669605,46
"141","malle2024_s2.3",16,28,47,40,"wrong","binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.0501763859893546","blame",152,NA,NA,160,NA,NA,127,33,119,33,0.035871439052208,0.0233697627303514,47
"142","malle2024_s2.4",16,29,48,41,"wrong","binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.0989090879767296","blame",80,NA,NA,81,NA,NA,34,47,32,48,0.0450314586193227,0.0312388489773368,48
"143","malle2024_s2.4",16,29,49,41,"wrong","binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,"0.128684667304459","blame",190,NA,NA,188,NA,NA,155,33,164,26,-0.162560611809695,0.0247164139530545,49
"144","malle2024_s2.4",16,29,50,41,"wrong","binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.189996692905691","blame",108,NA,NA,107,NA,NA,77,30,75,33,0.067056748679063,0.027343560988153,50
"145","malle2024_s2.4",16,29,49,41,"wrong","binary","wrong",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,"0.128684667304459","blame",190,NA,NA,188,NA,NA,155,33,164,26,-0.162560611809695,0.0247164139530545,49
"146","malle2024_s4.1",16,30,51,42,"wrong","binary","wrong",NA,NA,54,"harm","implied","robot","mechanical",NA,NA,"-0.00852043159929497","blame",330,NA,NA,453,NA,NA,359,94,259,71,0.0252946508112949,0.00953513114237983,51
"147","malle2024_s4.3",16,31,52,43,"wrong","binary","wrong",NA,NA,67,"harm","implied","robot","mechanical",NA,NA,"0.105590310854703","blame",213,NA,NA,300,NA,NA,205,95,148,65,-0.0296019049236349,0.0114125354529477,52
"148","maninger2022_s2",17,32,53,44,"wrong","continuous","wrong","meane","action",44.5,"harm","notImplied","AI","AI",NA,NA,"0.555747166919889","blame",145,4.11724137931034,1.01038667155384,91,3.59340659340659,1.22000020016412,NA,NA,NA,NA,-0.476520727236617,0.0183666474662975,53
"149","maninger2022_s2",17,32,53,44,"wrong","continuous","wrong","meane","action",44.5,"harm","notImplied","robot","mechanical",NA,NA,"0.475088885376174","blame",145,4.11724137931034,1.01038667155384,44,4.06818181818182,0.974028490885704,NA,NA,NA,NA,-0.0487580010250774,0.0296301137177174,53
"150","maninger2022_s2",17,32,53,44,"wrong","continuous","wrong",NA,"action",44.5,"notharm","notImplied","AI","AI",NA,NA,"0.392526269851346","blame",725,3.39862068965517,1.31281329893425,407,3.42506142506143,1.37129651127443,NA,NA,NA,NA,0.0198056865596079,0.00383648606385305,53
"151","maninger2022_s2",17,32,53,44,"wrong","continuous","wrong",NA,"action",44.5,"notharm","notImplied","robot","mechanical",NA,NA,"0.242671495163225","blame",725,3.39862068965517,1.31281329893425,226,3.07079646017699,1.37738440795455,NA,NA,NA,NA,-0.246584970756451,0.00583605763785744,53
"152","mayer2023_s1",18,33,54,45,"justifiable","continuous","justifiable","sidee","action",52.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,187,3.63881461675579,0.702135571601568,173,3.1847302504817,0.64729677240557,NA,NA,NA,NA,-0.66997349454213,0.0117513632972928,54
"153","mayer2023_s2",18,34,55,46,"justifiable","continuous","justifiable","sidee","action",50.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,248,3.38625672043011,0.808446275315566,507,2.98454963839579,0.863319776411495,NA,NA,NA,NA,-0.474519148851665,0.0061537628129674,55
"154","soares2023_s1",21,37,56,49,"acceptable","continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.189907833333422","blame",136,4.40441176470588,1.86737556567177,134,4.61194029850746,1.78089462928593,NA,NA,NA,NA,0.113397546214017,0.0148394407130558,56
"155","soares2023_s1",21,37,56,49,"acceptable","continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.0084280331113507","responsible",136,4.40441176470588,1.86737556567177,134,4.61194029850746,1.78089462928593,NA,NA,NA,NA,0.113397546214017,0.0148394407130558,56
"156","soares2023_s1",21,37,57,49,"acceptable","continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.149019578474781","blame",122,4.64754098360656,1.70037492777348,130,4.66153846153846,1.78518383807342,NA,NA,NA,NA,0.00799898365013869,0.0158891559556471,57
"157","soares2023_s1",21,37,57,49,"acceptable","continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.00872181028787517","responsible",122,4.64754098360656,1.70037492777348,130,4.66153846153846,1.78518383807342,NA,NA,NA,NA,0.00799898365013869,0.0158891559556471,57
"158","soares2023_s1",21,37,56,50,"right","continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.189907833333422","blame",137,4.87591240875912,1.69967667978377,134,4.61194029850746,1.89542562824248,NA,NA,NA,NA,-0.146313095914495,0.0148014539132862,56
"159","soares2023_s1",21,37,56,50,"right","continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.0084280331113507","responsible",137,4.87591240875912,1.69967667978377,134,4.61194029850746,1.89542562824248,NA,NA,NA,NA,-0.146313095914495,0.0148014539132862,56
"160","soares2023_s1",21,37,57,50,"right","continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.149019578474781","blame",122,4.92622950819672,1.57547333979707,130,4.86153846153846,1.62706682468718,NA,NA,NA,NA,-0.0402525272715393,0.0158922438171794,57
"161","soares2023_s1",21,37,57,50,"right","continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.00872181028787517","responsible",122,4.92622950819672,1.57547333979707,130,4.86153846153846,1.62706682468718,NA,NA,NA,NA,-0.0402525272715393,0.0158922438171794,57
"162","sundvall2023_s1",22,38,58,51,"acceptable","continuous","acceptable","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",101,5.42574257425743,1.4989765485388,115,4.98260869565217,1.61670342893083,NA,NA,NA,NA,-0.282557020351399,0.0187814535454921,58
"163","sundvall2023_s1",22,38,58,51,"wrong","continuous","wrong","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",101,5.27722772277228,1.47050203591283,115,4.98260869565217,1.65954236291506,NA,NA,NA,NA,-0.186517606645331,0.0186771719432672,58
"164","sundvall2023_s1",22,38,58,51,"notOk","continuous","right","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",101,5.3960396039604,1.59423466228026,115,4.63478260869565,1.81770259269342,NA,NA,NA,NA,-0.441833746700021,0.0190485336148743,58
"165","sundvall2023_s1",22,38,58,51,"unethical","continuous","unethical","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",101,5.56435643564356,1.57108778611609,115,5.28695652173913,1.81497289811723,NA,NA,NA,NA,-0.162093207139271,0.0186574621983875,58
"166","sundvall2023_s2.1",22,39,59,51,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736,59
"167","sundvall2023_s2.1",22,39,59,51,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593,59
"168","sundvall2023_s2.1",22,39,59,51,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736,59
"169","sundvall2023_s2.1",22,39,59,51,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593,59
"170","sundvall2023_s2.1",22,39,59,51,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible1",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736,59
"171","sundvall2023_s2.1",22,39,59,51,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible1",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593,59
"172","sundvall2023_s2.1",22,39,59,51,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736,59
"173","sundvall2023_s2.1",22,39,59,51,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593,59
"174","sundvall2023_s2.1",22,39,59,51,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741,59
"175","sundvall2023_s2.1",22,39,59,51,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994,59
"176","sundvall2023_s2.1",22,39,59,51,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741,59
"177","sundvall2023_s2.1",22,39,59,51,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994,59
"178","sundvall2023_s2.1",22,39,59,51,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible1",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741,59
"179","sundvall2023_s2.1",22,39,59,51,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible1",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994,59
"180","sundvall2023_s2.1",22,39,59,51,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741,59
"181","sundvall2023_s2.1",22,39,59,51,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994,59
"182","sundvall2023_s2.1",22,39,59,51,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",65,4.81538461538462,1.47788180020752,59,4.30508474576271,1.72461127342322,NA,NA,NA,NA,-0.316985694250444,0.0327389289365021,59
"183","sundvall2023_s2.1",22,39,59,51,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",65,4.81538461538462,1.47788180020752,62,4.33870967741935,1.97478820932982,NA,NA,NA,NA,-0.272583992638125,0.0318061753318238,59
"184","sundvall2023_s2.1",22,39,59,51,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",65,4.81538461538462,1.47788180020752,59,4.30508474576271,1.72461127342322,NA,NA,NA,NA,-0.316985694250444,0.0327389289365021,59
"185","sundvall2023_s2.1",22,39,59,51,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",65,4.81538461538462,1.47788180020752,62,4.33870967741935,1.97478820932982,NA,NA,NA,NA,-0.272583992638125,0.0318061753318238,59
"186","sundvall2023_s2.1",22,39,59,51,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible1",65,4.81538461538462,1.47788180020752,59,4.30508474576271,1.72461127342322,NA,NA,NA,NA,-0.316985694250444,0.0327389289365021,59
"187","sundvall2023_s2.1",22,39,59,51,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible1",65,4.81538461538462,1.47788180020752,62,4.33870967741935,1.97478820932982,NA,NA,NA,NA,-0.272583992638125,0.0318061753318238,59
"188","sundvall2023_s2.1",22,39,59,51,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",65,4.81538461538462,1.47788180020752,59,4.30508474576271,1.72461127342322,NA,NA,NA,NA,-0.316985694250444,0.0327389289365021,59
"189","sundvall2023_s2.1",22,39,59,51,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",65,4.81538461538462,1.47788180020752,62,4.33870967741935,1.97478820932982,NA,NA,NA,NA,-0.272583992638125,0.0318061753318238,59
"190","sundvall2023_s2.1",22,39,59,51,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903,59
"191","sundvall2023_s2.1",22,39,59,51,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183,59
"192","sundvall2023_s2.1",22,39,59,51,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903,59
"193","sundvall2023_s2.1",22,39,59,51,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183,59
"194","sundvall2023_s2.1",22,39,59,51,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible1",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903,59
"195","sundvall2023_s2.1",22,39,59,51,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible1",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183,59
"196","sundvall2023_s2.1",22,39,59,51,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903,59
"197","sundvall2023_s2.1",22,39,59,51,"unethical","continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183,59
"198","sundvall2023_s2.2",22,40,60,51,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",93,5.0752688172043,1.34517300600416,89,4.26966292134832,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847,60
"199","sundvall2023_s2.2",22,40,60,51,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008,60
"200","sundvall2023_s2.2",22,40,60,51,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",93,5.0752688172043,1.34517300600416,89,4.26966292134832,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847,60
"201","sundvall2023_s2.2",22,40,60,51,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008,60
"202","sundvall2023_s2.2",22,40,60,51,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible1",93,5.0752688172043,1.34517300600416,89,4.26966292134832,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847,60
"203","sundvall2023_s2.2",22,40,60,51,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible1",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008,60
"204","sundvall2023_s2.2",22,40,60,51,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",93,5.0752688172043,1.34517300600416,89,4.26966292134832,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847,60
"205","sundvall2023_s2.2",22,40,60,51,"acceptable","continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008,60
"206","sundvall2023_s2.2",22,40,60,51,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311,60
"207","sundvall2023_s2.2",22,40,60,51,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867,60
"208","sundvall2023_s2.2",22,40,60,51,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311,60
