"ref","article_id","study_id","participant_id","efN_id","pct_female","age_mean","age_sd","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN","humanMean","humanSD","humanN.1","humanN.0","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","yi","vi"
"bigman2018_s4",2,4,4,33,57.9399141630901,36.0815450643777,11.5324599320893,119,2.49579831932773,1.84975467718286,NA,NA,114,3.7719298245614,1.99128671755024,NA,NA,"moral","continuous","moral","sidee","action",61,"harm","implied","AI","AI",1.03565142283516,-2.07325531396061,-0.450042631385116,"blame",-0.662390149611868,0.0181168377577319
"bigman2018_s4",2,4,4,34,57.9399141630901,36.0815450643777,11.5324599320893,119,2.49579831932773,1.84975467718286,NA,NA,114,3.7719298245614,1.99128671755024,NA,NA,"moral","continuous","moral","sidee","action",61,"harm","implied","AI","AI",-1.05180831231263,-2.07325531396061,-0.73385289231261,"punishment",-0.662390149611868,0.0181168377577319
"bigman2018_s4",2,4,4,35,57.9399141630901,36.0815450643777,11.5324599320893,119,2.49579831932773,1.84975467718286,NA,NA,114,3.7719298245614,1.99128671755024,NA,NA,"moral","continuous","moral","sidee","action",61,"harm","implied","AI","AI",-1.09529400224416,-2.07325531396061,-0.73385289231261,"punishment",-0.662390149611868,0.0181168377577319
"bigman2018_s4",2,4,4,36,57.9399141630901,36.0815450643777,11.5324599320893,119,2.49579831932773,1.84975467718286,NA,NA,114,3.7719298245614,1.99128671755024,NA,NA,"moral","continuous","moral","sidee","action",61,"harm","implied","AI","AI",1.03565142283516,-2.07325531396061,-0.73385289231261,"punishment",-0.662390149611868,0.0181168377577319
"bigman2018_s4",2,4,4,37,57.9399141630901,36.0815450643777,11.5324599320893,119,2.18487394957983,1.69228752292506,NA,NA,114,3.2719298245614,2.08782856126324,NA,NA,"right","continuous","right","sidee","action",61,"harm","implied","AI","AI",-1.05180831231263,-2.07325531396061,-0.450042631385116,"blame",-0.571443291250618,0.0178760367380163
"bigman2018_s4",2,4,4,38,57.9399141630901,36.0815450643777,11.5324599320893,119,2.18487394957983,1.69228752292506,NA,NA,114,3.2719298245614,2.08782856126324,NA,NA,"right","continuous","right","sidee","action",61,"harm","implied","AI","AI",-1.09529400224416,-2.07325531396061,-0.450042631385116,"blame",-0.571443291250618,0.0178760367380163
"bigman2018_s4",2,4,4,39,57.9399141630901,36.0815450643777,11.5324599320893,119,2.18487394957983,1.69228752292506,NA,NA,114,3.2719298245614,2.08782856126324,NA,NA,"right","continuous","right","sidee","action",61,"harm","implied","AI","AI",1.03565142283516,-2.07325531396061,-0.450042631385116,"blame",-0.571443291250618,0.0178760367380163
"bigman2018_s4",2,4,4,40,57.9399141630901,36.0815450643777,11.5324599320893,119,2.18487394957983,1.69228752292506,NA,NA,114,3.2719298245614,2.08782856126324,NA,NA,"right","continuous","right","sidee","action",61,"harm","implied","AI","AI",-1.05180831231263,-2.07325531396061,-0.73385289231261,"punishment",-0.571443291250618,0.0178760367380163
"bigman2018_s4",2,4,4,41,57.9399141630901,36.0815450643777,11.5324599320893,119,2.18487394957983,1.69228752292506,NA,NA,114,3.2719298245614,2.08782856126324,NA,NA,"right","continuous","right","sidee","action",61,"harm","implied","AI","AI",-1.09529400224416,-2.07325531396061,-0.73385289231261,"punishment",-0.571443291250618,0.0178760367380163
"bigman2018_s4",2,4,4,42,57.9399141630901,36.0815450643777,11.5324599320893,119,2.18487394957983,1.69228752292506,NA,NA,114,3.2719298245614,2.08782856126324,NA,NA,"right","continuous","right","sidee","action",61,"harm","implied","AI","AI",1.03565142283516,-2.07325531396061,-0.73385289231261,"punishment",-0.571443291250618,0.0178760367380163
